articulo_id,degree,degree_centrality,betweenness_centrality,closeness_centrality,clustering_coefficient,pagerank,louvain_community,clase
1128204,2,0.0007388252678241596,0.00042752519839578217,0.1793650079376624,0.0,0.000125665562504392,21,Genetic_Algorithms
1128227,4,0.0014776505356483192,0.0008988443953549827,0.17935089471019072,0.16666666666666666,0.000125665562504392,21,Genetic_Algorithms
1128314,3,0.0011082379017362393,0.0006779390761298553,0.17937912338646522,0.3333333333333333,0.000125665562504392,21,Genetic_Algorithms
1128453,4,0.0014776505356483192,0.0005059965109521121,0.17950626247218568,0.8333333333333334,0.000125665562504392,0,Genetic_Algorithms
1128945,1,0.0003694126339120798,0.0,0.1792662619639649,0.0,0.000125665562504392,21,Genetic_Algorithms
1128959,2,0.0007388252678241596,0.00010610925157796256,0.17984618280509815,0.0,0.000125665562504392,33,Genetic_Algorithms
1128985,4,0.0014776505356483192,0.0007002390060774327,0.17977525994729976,0.16666666666666666,0.000125665562504392,21,Genetic_Algorithms
1129018,2,0.0007388252678241596,0.00019659884223546697,0.17984618280509815,0.0,0.000125665562504392,21,Genetic_Algorithms
1129027,2,0.0007388252678241596,0.0,0.17940736095016244,1.0,0.000125665562504392,21,Genetic_Algorithms
1129573,3,0.0011082379017362393,0.00024131119857443613,0.1835094212118037,0.3333333333333333,0.000125665562504392,33,Genetic_Algorithms
1129683,5,0.001847063169560399,0.0039591245722197885,0.18294971674065444,0.4,0.000125665562504392,21,Genetic_Algorithms
1129778,4,0.0014776505356483192,0.00021273206080028682,0.17940736095016244,0.5,0.000125665562504392,21,Genetic_Algorithms
1130847,3,0.0011082379017362393,0.0,0.17930856835052028,1.0,0.000125665562504392,21,Genetic_Algorithms
1130856,2,0.0007388252678241596,0.0,0.17929446400313173,1.0,0.000125665562504392,21,Genetic_Algorithms
1131116,4,0.0014776505356483192,0.0020321790348910643,0.1793650079376624,0.3333333333333333,0.000125665562504392,21,Genetic_Algorithms
1131360,4,0.0014776505356483192,0.0023544647059813542,0.17956282660089914,0.16666666666666666,0.000125665562504392,21,Genetic_Algorithms
1131557,2,0.0007388252678241596,0.0009766126492381302,0.1793226749171437,0.0,0.000125665562504392,21,Genetic_Algorithms
1131752,2,0.0007388252678241596,0.0,0.17928036187445442,1.0,0.000125665562504392,21,Genetic_Algorithms
1133196,2,0.0007388252678241596,0.0010153801325503004,0.17950626247218568,0.0,0.000125665562504392,21,Genetic_Algorithms
1133338,2,0.0007388252678241596,0.0,0.17940736095016244,1.0,0.000125665562504392,21,Genetic_Algorithms
1136814,3,0.0011082379017362393,1.2800168334595478e-06,0.17949212700778122,0.6666666666666666,0.000125665562504392,21,Genetic_Algorithms
1137466,1,0.0003694126339120798,0.0,0.1792662619639649,0.0,0.000125665562504392,21,Genetic_Algorithms
1152421,4,0.0014776505356483192,7.464749500942588e-05,0.17969022632020604,0.3333333333333333,0.000125665562504392,21,Genetic_Algorithms
1152508,1,0.0003694126339120798,0.0,0.1792662619639649,0.0,0.000125665562504392,21,Genetic_Algorithms
1153065,2,0.0007388252678241596,0.0,0.17940736095016244,1.0,0.000125665562504392,21,Genetic_Algorithms
1153280,4,0.0014776505356483192,7.464749500942588e-05,0.17969022632020604,0.3333333333333333,0.000125665562504392,21,Genetic_Algorithms
1153577,5,0.001847063169560399,0.0006933197907086634,0.17959112203528316,0.2,0.000125665562504392,21,Genetic_Algorithms
1153853,4,0.0014776505356483192,0.0009207927345184503,0.17963358191124704,0.16666666666666666,0.000125665562504392,21,Genetic_Algorithms
1153943,5,0.001847063169560399,0.005270937198526158,0.18628395888131855,0.2,0.000125665562504392,21,Genetic_Algorithms
1154176,2,0.0007388252678241596,6.983614517913351e-05,0.17935089471019072,0.0,0.000125665562504392,21,Genetic_Algorithms
1154459,4,0.0014776505356483192,7.464749500942588e-05,0.17969022632020604,0.3333333333333333,0.000125665562504392,21,Genetic_Algorithms
116552,4,0.0014776505356483192,0.0021551850389183863,0.18103173067046413,0.16666666666666666,0.0001988262926338655,21,Genetic_Algorithms
12576,22,0.008127077946065755,0.015028408547881312,0.20089639704493334,0.12987012987012986,0.0018229612457149418,33,Genetic_Algorithms
128540,4,0.0014776505356483192,0.0007604010510044441,0.1821310843685029,0.5,0.0001596144655302757,21,Genetic_Algorithms
132806,5,0.001847063169560399,0.002938201363427797,0.19570451797645863,0.3,0.000262518975018971,21,Genetic_Algorithms
135130,6,0.0022164758034724785,0.0006431790685504117,0.18355375429793958,0.26666666666666666,0.00022366338749484896,33,Reinforcement_Learning
141342,8,0.0029553010712966383,0.001815098978522469,0.18353897422270823,0.17857142857142858,0.0017494145266163685,21,Genetic_Algorithms
141347,3,0.0011082379017362393,6.703714330365174e-05,0.17940736095016244,0.6666666666666666,0.00014704690613867352,21,Genetic_Algorithms
148170,3,0.0011082379017362393,0.0002223183964351139,0.18246642017865944,0.3333333333333333,0.0001969367079519971,21,Genetic_Algorithms
15670,2,0.0007388252678241596,0.0006779390761298551,0.17929446400313173,0.0,0.00023257228067579961,21,Genetic_Algorithms
1688,17,0.006280014776505356,0.002640127394266081,0.180287156598261,0.08823529411764706,0.0009791716986010252,21,Genetic_Algorithms
175291,6,0.0022164758034724785,0.012475431153616521,0.18669592275139762,0.06666666666666667,0.00015807766766346427,24,Neural_Networks
178727,2,0.0007388252678241596,0.0002496382182526867,0.17930856835052028,0.0,0.00016130113522819453,21,Genetic_Algorithms
18582,3,0.0011082379017362393,0.0005359379946578729,0.18041558658159043,0.3333333333333333,0.000125665562504392,21,Genetic_Algorithms
190697,5,0.001847063169560399,0.0008080866181021431,0.1800166261942674,0.3,0.000125665562504392,21,Genetic_Algorithms
190706,5,0.001847063169560399,0.0016914333043649434,0.18157974355706313,0.4,0.00032852779518709185,21,Genetic_Algorithms
1956,12,0.004432951606944957,0.02594770337235821,0.18566184905692057,0.030303030303030304,0.0006695878089600194,4,Case_Based
197054,6,0.0022164758034724785,0.0026104957917674767,0.17997398506686252,0.2,0.0001523922420472439,21,Reinforcement_Learning
198443,5,0.001847063169560399,0.0033514174022307,0.1798178069479184,0.3,0.00014704690613867352,21,Genetic_Algorithms
198653,7,0.0025858884373845584,0.013214129628605442,0.19440260305942975,0.14285714285714285,0.002391092512252754,21,Genetic_Algorithms
206371,3,0.0011082379017362393,0.0,0.17954868222700385,1.0,0.00016217661960282653,21,Genetic_Algorithms
210871,16,0.005910602142593277,0.005160302909832098,0.1939064671094695,0.10833333333333334,0.011900429502046733,21,Genetic_Algorithms
229635,3,0.0011082379017362393,0.0002905679004661039,0.18271507181337182,0.3333333333333333,0.000125665562504392,21,Genetic_Algorithms
231249,3,0.0011082379017362393,0.0002733835136776987,0.17930856835052028,0.3333333333333333,0.0002058456011329477,21,Genetic_Algorithms
248425,6,0.0022164758034724785,0.001203464812217169,0.17963358191124704,0.2,0.0003164931800887637,21,Genetic_Algorithms
249421,5,0.001847063169560399,0.0027375064846785176,0.18023013527886564,0.3,0.00021721645236538842,47,Neural_Networks
254923,5,0.001847063169560399,0.013845931833827953,0.19498464678116456,0.2,0.00029690334896847873,21,Genetic_Algorithms
259701,2,0.0007388252678241596,0.0,0.1793226749171437,1.0,0.00014704690613867352,21,Genetic_Algorithms
259702,5,0.001847063169560399,1.2812363357922747e-05,0.17957697320348331,0.4,0.00017377358568152542,21,Genetic_Algorithms
263279,5,0.001847063169560399,0.017794245911054038,0.1998746510760973,0.1,0.00014704690613867352,21,Genetic_Algorithms
263498,4,0.0014776505356483192,0.00044372622735312366,0.18144965139880703,0.5,0.0001969367079519971,21,Genetic_Algorithms
265203,3,0.0011082379017362393,0.00016636210352233107,0.1906944299231836,0.6666666666666666,0.00024925744391975216,9,Genetic_Algorithms
273152,4,0.0014776505356483192,8.27411822311307e-06,0.17960527309682559,0.6666666666666666,0.0021527677873747183,21,Genetic_Algorithms
27510,6,0.0022164758034724785,0.0058174140861878935,0.1893007657895369,0.2,0.00027578842088789594,3,Theory
28290,8,0.0029553010712966383,0.0013881801919195572,0.18448972245016704,0.2857142857142857,0.00039885697175304886,33,Reinforcement_Learning
286500,3,0.0011082379017362393,0.004840685124545796,0.181710022390929,0.0,0.000125665562504392,19,Genetic_Algorithms
287787,12,0.004432951606944957,0.000698183973794354,0.18035848400631538,0.21212121212121213,0.0007942759944531178,21,Genetic_Algorithms
28851,4,0.0014776505356483192,0.0008642462063947866,0.17993136413576047,0.16666666666666666,0.0004746289702283013,21,Genetic_Algorithms
289779,4,0.0014776505356483192,0.0005059965109521121,0.17950626247218568,0.8333333333333334,0.00019537820302316283,0,Genetic_Algorithms
289780,7,0.0025858884373845584,0.0008451935758918337,0.17954868222700385,0.5714285714285714,0.00022722694476722923,0,Genetic_Algorithms
289781,6,0.0022164758034724785,0.0008447612748297291,0.1795345400812708,0.6,0.00027555824165171857,0,Genetic_Algorithms
307015,6,0.0022164758034724785,0.0013546473454516322,0.17956282660089914,0.26666666666666666,0.0003989584221996765,21,Genetic_Algorithms
335733,3,0.0011082379017362393,0.00032887471766976687,0.17933678370352585,0.6666666666666666,0.00020186062405497729,21,Genetic_Algorithms
33904,5,0.001847063169560399,0.0006155078258930635,0.18657366954831903,0.3,0.00018268247886247608,21,Genetic_Algorithms
33907,9,0.0033247137052087182,0.002041728670001882,0.18678771784576037,0.19444444444444445,0.00030243722309721845,21,Genetic_Algorithms
35061,15,0.005541189508681197,0.009223701936404226,0.1877725118108422,0.13333333333333333,0.0036581095797377306,21,Genetic_Algorithms
38205,14,0.005171776874769117,0.006691041022027371,0.1915920417644628,0.06593406593406594,0.0007666192930118333,21,Genetic_Algorithms
387795,4,0.0014776505356483192,0.0007604010510044441,0.1821310843685029,0.5,0.0001596144655302757,21,Genetic_Algorithms
415693,4,0.0014776505356483192,8.279942905507953e-05,0.18281765486620258,0.5,0.00020988125452154282,21,Genetic_Algorithms
41714,12,0.004432951606944957,0.003299148894531127,0.18030141756619314,0.15151515151515152,0.0019346497324682517,21,Genetic_Algorithms
427606,5,0.001847063169560399,0.002947658032445917,0.1907582660366402,0.1,0.0009657137322126117,21,Genetic_Algorithms
44368,4,0.0014776505356483192,7.620653994292468e-05,0.17957697320348331,0.3333333333333333,0.0001523922420472439,21,Genetic_Algorithms
45599,2,0.0007388252678241596,0.0,0.18018739295429356,1.0,0.000125665562504392,21,Genetic_Algorithms
46079,3,0.0011082379017362393,0.0006779390761298551,0.17954868222700385,0.3333333333333333,0.00026799507975494883,21,Genetic_Algorithms
46431,4,0.0014776505356483192,0.008336602846180298,0.19407156414404544,0.16666666666666666,0.000125665562504392,15,Neural_Networks
486840,4,0.0014776505356483192,0.001520636369108081,0.17944973396880914,0.0,0.0001969367079519971,21,Genetic_Algorithms
48766,5,0.001847063169560399,0.002247218842359645,0.18475889769569698,0.2,0.00016842824977295507,21,Genetic_Algorithms
503883,11,0.004063538973032878,0.0027355558245235017,0.1797043930047157,0.18181818181818182,0.0005353427875334155,21,Genetic_Algorithms
503893,5,0.001847063169560399,0.0015108607657358458,0.17950626247218568,0.3,0.00025230771525654004,21,Genetic_Algorithms
513189,6,0.0022164758034724785,0.0008159712517985876,0.1795204001631735,0.4,0.00046121164316675195,21,Genetic_Algorithms
54129,15,0.005541189508681197,0.0069410463855308305,0.180030844393951,0.12380952380952381,0.001080198655807929,21,Genetic_Algorithms
54131,15,0.005541189508681197,0.00855780171279657,0.1828029930926148,0.09523809523809523,0.0006727905049660753,21,Genetic_Algorithms
56119,9,0.0033247137052087182,0.0017002650910526334,0.1849687998759891,0.4444444444444444,0.00023969663300903147,33,Genetic_Algorithms
561238,2,0.0007388252678241596,0.0,0.17940736095016244,1.0,0.000125665562504392,21,Genetic_Algorithms
568857,7,0.0025858884373845584,0.0011043153429547846,0.1798178069479184,0.23809523809523808,0.00018802781477104643,21,Genetic_Algorithms
573964,4,0.0014776505356483192,0.00013634327618099282,0.17935089471019072,0.6666666666666666,0.0003403271445435855,21,Genetic_Algorithms
573978,3,0.0011082379017362393,8.717529688454211e-07,0.17946386275661866,0.6666666666666666,0.000125665562504392,21,Genetic_Algorithms
574009,2,0.0007388252678241596,0.0,0.17928036187445442,1.0,0.0001791189215900958,21,Genetic_Algorithms
574264,3,0.0011082379017362393,0.0019046288929665373,0.17959112203528316,0.3333333333333333,0.000407330349980389,21,Genetic_Algorithms
574462,2,0.0007388252678241596,0.0,0.17940736095016244,1.0,0.000125665562504392,21,Genetic_Algorithms
575077,10,0.003694126339120798,0.002130855219993286,0.1820583483124452,0.1111111111111111,0.0011498414805142195,21,Genetic_Algorithms
575292,5,0.001847063169560399,0.003174596624168064,0.1891122974256877,0.1,0.0002682078533996021,21,Genetic_Algorithms
575331,2,0.0007388252678241596,0.0005636283604867873,0.17937912338646522,0.0,0.000125665562504392,21,Genetic_Algorithms
576725,3,0.0011082379017362393,1.7747096233765845e-06,0.17943560740548012,0.6666666666666666,0.00019162340518136982,21,Genetic_Algorithms
576795,4,0.0014776505356483192,0.0006793269900660856,0.17946386275661866,0.3333333333333333,0.00023257228067579961,21,Genetic_Algorithms
577227,2,0.0007388252678241596,0.0,0.17928036187445442,1.0,0.0001791189215900958,21,Genetic_Algorithms
578780,4,0.0014776505356483192,0.0002409708449194357,0.18023013527886564,0.3333333333333333,0.000125665562504392,21,Genetic_Algorithms
579008,8,0.0029553010712966383,0.0035340376141038705,0.17976108208768246,0.17857142857142858,0.0003707773558866774,21,Genetic_Algorithms
592973,3,0.0011082379017362393,0.00030556418391124255,0.1793650079376624,0.3333333333333333,0.00018501969408236927,21,Genetic_Algorithms
593091,6,0.0022164758034724785,0.001077203029807591,0.17959112203528316,0.3333333333333333,0.00023257228067579961,21,Genetic_Algorithms
593105,4,0.0014776505356483192,0.0014792235789253128,0.1797469064641443,0.0,0.000125665562504392,21,Genetic_Algorithms
593240,6,0.0022164758034724785,0.004742184144108303,0.18020163814307957,0.0,0.00020050026522437734,21,Genetic_Algorithms
593260,3,0.0011082379017362393,8.752747052371226e-06,0.18023013527886564,0.6666666666666666,0.000125665562504392,21,Genetic_Algorithms
593813,4,0.0014776505356483192,0.0004371759351933316,0.17961942638863782,0.16666666666666666,0.000125665562504392,21,Genetic_Algorithms
594047,4,0.0014776505356483192,0.0005500889137740249,0.18107487455289273,0.16666666666666666,0.00018802781477104643,21,Genetic_Algorithms
594543,2,0.0007388252678241596,0.0,0.17957697320348331,1.0,0.000125665562504392,21,Genetic_Algorithms
594649,4,0.0014776505356483192,0.003963162160429381,0.1859192920776357,0.16666666666666666,0.000125665562504392,21,Genetic_Algorithms
594900,2,0.0007388252678241596,0.0,0.17928036187445442,1.0,0.000125665562504392,21,Genetic_Algorithms
608326,4,0.0014776505356483192,0.006262614698116138,0.18396856504211573,0.5,0.00018268247886247608,21,Genetic_Algorithms
634902,3,0.0011082379017362393,0.0,0.17930856835052028,1.0,0.0001523922420472439,21,Genetic_Algorithms
634904,3,0.0011082379017362393,0.0,0.17930856835052028,1.0,0.0001523922420472439,21,Genetic_Algorithms
634938,3,0.0011082379017362393,0.0,0.17930856835052028,1.0,0.00016130113522819453,21,Genetic_Algorithms
634975,4,0.0014776505356483192,9.101074991674792e-08,0.1793226749171437,0.8333333333333334,0.000125665562504392,21,Genetic_Algorithms
640617,3,0.0011082379017362393,4.714642245251742e-07,0.17942148306610622,0.6666666666666666,0.0001749461567071234,21,Genetic_Algorithms
646809,6,0.0022164758034724785,0.0022623915751015656,0.17995977584650352,0.26666666666666666,0.0002489319457891617,21,Genetic_Algorithms
646837,2,0.0007388252678241596,0.0,0.17933678370352585,1.0,0.000125665562504392,21,Genetic_Algorithms
647408,3,0.0011082379017362393,0.0004265360726339802,0.17983199375714506,0.3333333333333333,0.000125665562504392,21,Genetic_Algorithms
647447,5,0.001847063169560399,0.0009280167593220301,0.1798887633866162,0.4,0.00019048977282253653,21,Genetic_Algorithms
66556,8,0.0029553010712966383,0.0005224997588764768,0.18042986787554924,0.2857142857142857,0.0004302724865951808,21,Genetic_Algorithms
66563,6,0.0022164758034724785,0.0024838333372735333,0.1809024222914138,0.2,0.00018268247886247608,21,Genetic_Algorithms
66805,4,0.0014776505356483192,0.008304694101071793,0.18487878342702682,0.0,0.00024394313190824034,10,Genetic_Algorithms
69284,7,0.0025858884373845584,0.0008540912259027022,0.1812044296742041,0.2857142857142857,0.00020816878132729836,21,Genetic_Algorithms
69296,4,0.0014776505356483192,0.0006514633628399051,0.17957697320348331,0.5,0.0001716577242288638,21,Genetic_Algorithms
694759,2,0.0007388252678241596,0.0,0.17940736095016244,1.0,0.000125665562504392,21,Genetic_Algorithms
735303,3,0.0011082379017362393,0.0006779390761298553,0.17946386275661866,0.3333333333333333,0.00023257228067579961,19,Genetic_Algorithms
78511,7,0.0025858884373845584,0.004947837111201037,0.1798887633866162,0.23809523809523808,0.00035400514884213155,19,Genetic_Algorithms
787016,4,0.0014776505356483192,3.185376247086177e-07,0.17933678370352585,0.6666666666666666,0.00016130113522819453,21,Genetic_Algorithms
801170,5,0.001847063169560399,0.0005060647690145496,0.1795204001631735,0.8,0.000125665562504392,0,Genetic_Algorithms
81722,2,0.0007388252678241596,9.740898040671909e-05,0.17935089471019072,0.0,0.000125665562504392,21,Case_Based
82098,3,0.0011082379017362393,0.012777942915544366,0.20207185468721753,0.3333333333333333,0.0001523922420472439,3,Genetic_Algorithms
84021,11,0.004063538973032878,0.004127423742583139,0.18663477612968263,0.12727272727272726,0.00058316282468368,21,Genetic_Algorithms
85352,17,0.006280014776505356,0.0018104499341248309,0.18189853330714337,0.09558823529411764,0.0009578827563307724,21,Genetic_Algorithms
86359,7,0.0025858884373845584,0.00271807817094766,0.18264186865960044,0.14285714285714285,0.0004357591114773604,9,Reinforcement_Learning
8865,8,0.0029553010712966383,0.0024984347344918084,0.180287156598261,0.17857142857142858,0.0006699480462238367,21,Genetic_Algorithms
887,30,0.011082379017362394,0.06791763998749702,0.21601312745183981,0.05517241379310345,0.007399506716288122,9,Genetic_Algorithms
97645,3,0.0011082379017362393,0.0,0.17942148306610622,1.0,0.00022957145070652158,21,Genetic_Algorithms
98698,3,0.0011082379017362393,0.0,0.17977525994729976,1.0,0.00022490882717442274,21,Genetic_Algorithms
1109017,1,0.0003694126339120798,0.0,0.13481017984810822,0.0,0.000125665562504392,21,Genetic_Algorithms
40,4,0.0014776505356483192,0.0014377903440903447,0.15801528740879126,0.0,0.00033853616234411695,21,Genetic_Algorithms
1114442,5,0.001847063169560399,0.0025178685411727047,0.16223277728625007,0.0,0.000125665562504392,21,Genetic_Algorithms
1103315,5,0.001847063169560399,0.0007192088239305908,0.18249563818028933,0.2,0.000125665562504392,9,Reinforcement_Learning
114,42,0.015515330624307351,0.014085146666525715,0.18915937932546173,0.019744483159117306,0.002565816794024432,9,Reinforcement_Learning
1105394,2,0.0007388252678241596,0.0,0.15685181123532987,1.0,0.000125665562504392,9,Reinforcement_Learning
1106112,3,0.0011082379017362393,0.0028625870288844562,0.15989972086087784,0.0,0.000125665562504392,7,Reinforcement_Learning
1106172,4,0.0014776505356483192,0.004119660375320922,0.18071596930720793,0.16666666666666666,0.000125665562504392,10,Reinforcement_Learning
1106406,4,0.0014776505356483192,0.00020347484685227335,0.18040130754822425,0.16666666666666666,0.000125665562504392,9,Reinforcement_Learning
1107455,4,0.0014776505356483192,6.762454669630852e-05,0.18027289788609727,0.5,0.000125665562504392,9,Reinforcement_Learning
1111052,4,0.0014776505356483192,7.707115834305417e-05,0.18063004365415752,0.5,0.000125665562504392,9,Reinforcement_Learning
1114125,2,0.0007388252678241596,0.0,0.16102935505982435,1.0,0.000125665562504392,9,Reinforcement_Learning
1117942,3,0.0011082379017362393,8.508364385144373e-05,0.18013043471406778,0.3333333333333333,0.000125665562504392,9,Reinforcement_Learning
1118245,4,0.0014776505356483192,0.0002582909784807187,0.16149713198751692,0.16666666666666666,0.000125665562504392,23,Reinforcement_Learning
1118332,2,0.0007388252678241596,0.0004594831270763754,0.16646246409638601,0.0,0.000125665562504392,3,Neural_Networks
1120170,2,0.0007388252678241596,5.561254227150402e-06,0.16623180578119995,0.0,0.000125665562504392,9,Reinforcement_Learning
1126029,4,0.0014776505356483192,0.0005862690450624987,0.17657219930837506,0.3333333333333333,0.000125665562504392,9,Reinforcement_Learning
124064,8,0.0029553010712966383,0.0009503510772540683,0.18775704455286768,0.39285714285714285,0.00035393360648815404,9,Reinforcement_Learning
128,8,0.0029553010712966383,0.0014041830918599093,0.1858434994595853,0.21428571428571427,0.0002789707911498455,9,Reinforcement_Learning
130,6,0.0022164758034724785,0.003832192782002647,0.16839321223934794,0.06666666666666667,0.0002044045157799202,9,Reinforcement_Learning
136665,2,0.0007388252678241596,0.0,0.16416064248266574,1.0,0.0001801046981358394,9,Reinforcement_Learning
191404,1,0.0003694126339120798,0.0,0.15684101843196957,0.0,0.000125665562504392,9,Probabilistic_Methods
193742,6,0.0022164758034724785,0.0003139232740188283,0.18437034060275123,0.3333333333333333,0.0002477334156523873,9,Reinforcement_Learning
23258,8,0.0029553010712966383,0.003137937730950723,0.18758707274066444,0.14285714285714285,0.0003199114669870589,9,Reinforcement_Learning
28227,5,0.001847063169560399,0.0002225024067155918,0.18052990027497337,0.4,0.0004994901992271968,9,Reinforcement_Learning
28287,12,0.004432951606944957,0.0041071688533438925,0.1874328197411244,0.09090909090909091,0.000500170241892722,9,Reinforcement_Learning
28350,14,0.005171776874769117,0.0015438936484535213,0.18116122404004242,0.16483516483516483,0.0007218280250333367,9,Reinforcement_Learning
28387,5,0.001847063169560399,9.969270322714055e-05,0.16548355749033059,0.1,0.0001523922420472439,9,Reinforcement_Learning
28471,5,0.001847063169560399,0.0029753677825225425,0.18789634167602123,0.3,0.00015068557853305456,9,Reinforcement_Learning
28485,5,0.001847063169560399,0.0008091842308032059,0.1853900382978295,0.3,0.0002014860417701209,9,Reinforcement_Learning
341188,7,0.0025858884373845584,0.0005891026181331279,0.16589305100959342,0.09523809523809523,0.00018268247886247608,9,Reinforcement_Learning
38480,6,0.0022164758034724785,0.001752781056858562,0.18507392991814012,0.13333333333333333,0.0001791189215900958,9,Reinforcement_Learning
39403,4,0.0014776505356483192,7.972875160680213e-05,0.16651110533068988,0.3333333333333333,0.0001691426601220451,9,Reinforcement_Learning
434,6,0.0022164758034724785,0.007654750254213531,0.18897119224604658,0.13333333333333333,0.00038998998981637804,9,Reinforcement_Learning
55968,5,0.001847063169560399,0.0009199404860456565,0.18578290984365586,0.1,0.0001523922420472439,9,Reinforcement_Learning
58540,4,0.0014776505356483192,0.0009222272397707593,0.18121883613227968,0.16666666666666666,0.00016130113522819453,9,Reinforcement_Learning
6155,6,0.0022164758034724785,0.0002372708073559666,0.1875099145172601,0.5333333333333333,0.0001523922420472439,9,Reinforcement_Learning
6170,2,0.0007388252678241596,3.321772149437603e-05,0.16194461960012888,0.0,0.000125665562504392,9,Reinforcement_Learning
6196,9,0.0033247137052087182,0.0016769399119741174,0.1862991843785708,0.1388888888888889,0.00035083341775964886,9,Reinforcement_Learning
6220,8,0.0029553010712966383,0.0006329670696291177,0.1818404883024981,0.39285714285714285,0.00033627600686962243,9,Reinforcement_Learning
64484,2,0.0007388252678241596,0.0,0.15685181123532987,1.0,0.0001791189215900958,9,Reinforcement_Learning
7432,2,0.0007388252678241596,5.675243657546017e-06,0.1589408354279209,0.0,0.000125665562504392,9,Reinforcement_Learning
755217,5,0.001847063169560399,0.00579089458098358,0.18893986413062117,0.1,0.000125665562504392,9,Reinforcement_Learning
8213,3,0.0011082379017362393,0.0002592578842321157,0.16208280742884262,0.0,0.000125665562504392,9,Reinforcement_Learning
91975,6,0.0022164758034724785,0.0022288764863740386,0.18555605021750354,0.4,0.00014704690613867352,9,Reinforcement_Learning
976334,5,0.001847063169560399,0.0019893115997870418,0.19087008213631,0.2,0.000125665562504392,9,Reinforcement_Learning
1109581,5,0.001847063169560399,0.002287062622238755,0.16027074397917407,0.0,0.000125665562504392,9,Probabilistic_Methods
117,17,0.006280014776505356,0.007605157394537823,0.18700225784492688,0.03676470588235294,0.0013034754283117944,9,Reinforcement_Learning
149669,5,0.001847063169560399,0.01683841941252519,0.1811180390045144,0.2,0.00017140855854591965,9,Probabilistic_Methods
17476,13,0.004802364240857037,0.010471026525894054,0.19139898571431807,0.07692307692307693,0.0004089683656586221,9,Reinforcement_Learning
189708,2,0.0007388252678241596,0.0,0.15753476542067965,1.0,0.00016212335271897297,9,Probabilistic_Methods
206259,3,0.0011082379017362393,0.0001054633405276591,0.15564155144225425,0.0,0.000125665562504392,9,Reinforcement_Learning
28202,7,0.0025858884373845584,0.0019486799977961825,0.18166657534644245,0.09523809523809523,0.00033947899884720725,9,Reinforcement_Learning
28278,6,0.0022164758034724785,0.008042174101726952,0.19510147401111133,0.26666666666666666,0.0001523922420472439,9,Reinforcement_Learning
32872,4,0.0014776505356483192,0.00032591080665220586,0.16149713198751692,0.3333333333333333,0.0001523922420472439,23,Reinforcement_Learning
33013,3,0.0011082379017362393,0.0019671880018581715,0.1721448924455716,0.3333333333333333,0.000125665562504392,9,Reinforcement_Learning
6214,32,0.011821204285186553,0.04125043108324377,0.21338424647742124,0.06653225806451613,0.0018185020226425934,9,Reinforcement_Learning
